timestamp,src_ip,dst_ip,dst_port,protocol,bytes_sent,bytes_recv,duration_sec,packets,label
2026-06-29 08:17:25,10.0.2.14,203.126.138.138,993,TCP,267222,393513,250.01,1075,normal
2026-06-12 11:24:56,10.0.5.194,34.213.97.56,587,TCP,145440,340219,145.08,932,normal
2026-06-12 20:37:22,10.0.4.97,104.44.149.79,443,UDP,30616,531515,401.76,147,normal
2026-06-20 07:01:24,10.0.4.206,192.179.240.32,587,ICMP,350023,281247,560.61,121,normal
2026-06-03 05:40:30,10.0.5.55,203.173.213.3,23,TCP,299881208,6385,5.21,1464,anomaly
2026-06-18 03:47:58,10.0.2.6,172.154.147.55,3306,ICMP,175599,895613,211.21,365,normal
2026-06-20 19:02:01,10.0.5.183,192.202.33.137,587,ICMP,142355,560125,308.54,590,normal
2026-06-05 23:26:31,10.0.3.167,34.222.6.163,587,TCP,230592,784400,189.8,825,normal
2026-06-02 15:39:58,10.0.1.109,52.17.238.120,993,TCP,345420,499672,565.86,480,normal
2026-06-13 12:20:27,10.0.5.175,104.27.164.87,53,ICMP,498242,263074,129.1,610,normal
2026-06-16 08:21:50,10.0.5.23,203.240.68.250,3389,TCP,478418756,13639,3.97,26398,anomaly
2026-06-23 03:44:44,10.0.2.61,192.131.10.196,587,ICMP,493781,442987,417.32,198,normal
2026-06-07 14:40:25,10.0.2.248,203.77.195.54,993,ICMP,433276,711574,29.25,680,normal
2026-06-08 16:50:13,10.0.5.235,52.240.242.132,3306,ICMP,24209,466651,421.65,1066,normal
2026-06-25 22:34:18,10.0.5.23,8.214.200.224,53,ICMP,16871,389939,503.44,276,normal
2026-06-24 05:50:11,10.0.4.24,52.224.225.186,53,ICMP,209442,237976,445.89,95,normal
2026-06-12 15:45:06,10.0.5.92,203.52.99.193,443,TCP,39199,861635,301.9,259,normal
2026-06-06 00:08:37,10.0.5.57,52.107.134.111,443,UDP,88984,776132,323.05,288,normal
2026-06-11 14:30:23,10.0.4.195,34.162.143.121,443,ICMP,54848,557937,478.73,1083,normal
2026-06-11 12:11:53,10.0.1.115,52.233.103.32,3306,UDP,174626,483337,66.72,1418,normal
2026-06-30 14:33:52,10.0.3.132,8.74.55.85,80,UDP,13657,463777,44.56,508,normal
2026-06-17 03:18:17,10.0.5.152,104.231.10.70,80,ICMP,400210,167535,498.47,899,normal
2026-06-05 16:29:16,10.0.1.102,52.99.77.63,443,TCP,176377,961975,576.49,1093,normal
2026-06-17 17:49:36,10.0.3.83,203.173.133.185,587,UDP,482698,34394,239.15,262,normal
2026-06-23 19:13:18,10.0.4.179,172.170.235.105,22,UDP,83428015,18629,3.08,27389,anomaly
2026-06-01 04:59:04,10.0.3.147,34.95.252.237,443,ICMP,212954,751424,250.7,1351,normal
2026-06-25 11:04:43,10.0.4.133,172.21.249.189,3306,UDP,203844,669379,428.85,1442,normal
2026-06-25 06:45:38,10.0.1.243,192.124.36.226,587,ICMP,426430,17273,299.97,1493,normal
2026-06-01 14:23:06,10.0.5.49,8.171.76.184,53,ICMP,99315,423530,527.6,575,normal
2026-06-18 05:24:16,10.0.1.187,192.91.74.240,443,ICMP,252701,299896,524.91,659,normal
2026-06-30 07:51:58,10.0.4.222,172.147.5.193,443,ICMP,11878,383319,183.15,783,normal
2026-06-18 00:52:36,10.0.4.189,34.114.155.205,80,ICMP,251312,300874,108.67,59,normal
2026-06-11 01:15:42,10.0.5.129,192.30.62.63,123,TCP,49422,310663,518.72,1450,normal
2026-06-21 23:49:55,10.0.0.201,192.206.214.82,587,UDP,346131,285885,364.56,1097,normal
2026-06-23 09:03:14,10.0.1.240,34.6.248.36,123,TCP,466489,353076,140.3,954,normal
2026-06-04 21:47:52,10.0.3.2,34.94.76.69,53,UDP,417838,598135,407.79,1298,normal
2026-06-23 13:46:41,10.0.5.220,34.237.8.16,22,TCP,412402888,42101,18.44,23602,anomaly
2026-06-18 16:10:34,10.0.4.245,203.185.167.94,587,TCP,323103,720874,245.45,304,normal
2026-06-02 18:56:28,10.0.5.187,172.68.65.206,53,ICMP,99115,183875,468.0,16,normal
2026-06-14 15:27:17,10.0.0.1,172.189.162.169,993,UDP,376813,621353,72.78,81,normal
2026-06-23 02:42:03,10.0.2.251,8.191.55.248,3306,UDP,303538,197648,244.59,4,normal
2026-06-06 15:18:32,10.0.5.188,172.190.31.20,993,TCP,89307,301540,67.7,1374,normal
2026-06-02 03:51:08,10.0.1.146,172.69.161.238,3306,TCP,102179,920815,443.71,1478,normal
2026-06-24 02:05:57,10.0.0.183,52.43.200.218,80,TCP,97943,519050,140.15,75,normal
2026-06-05 05:41:03,10.0.5.37,8.0.168.157,123,TCP,44344,628945,493.75,1190,normal
2026-06-22 19:39:32,10.0.2.239,192.126.165.216,587,TCP,347361,828944,107.54,1356,normal
2026-06-06 11:43:45,10.0.3.242,172.44.248.105,587,ICMP,339662,319566,412.64,251,normal
2026-06-11 23:50:01,10.0.2.206,34.58.222.177,53,UDP,311834,854716,393.31,211,normal
2026-06-21 07:00:03,10.0.4.134,34.14.208.68,123,ICMP,153388,115114,566.14,3,normal
2026-06-16 20:02:24,10.0.1.162,34.253.97.111,587,ICMP,339655,656081,17.91,53,normal
2026-06-17 18:02:09,10.0.2.253,192.64.26.191,443,TCP,350491,590567,583.95,1250,normal
2026-06-30 00:29:20,10.0.3.114,203.36.72.119,993,TCP,216116,721166,438.31,1268,normal
2026-06-29 01:19:19,10.0.3.34,52.103.127.167,123,ICMP,369779,19950,58.24,45,normal
2026-06-08 12:18:19,10.0.0.102,172.217.241.247,993,TCP,305920,476793,483.52,939,normal
2026-06-26 01:56:53,10.0.1.210,192.72.176.74,993,ICMP,60828,602363,109.84,125,normal
2026-06-03 01:15:17,10.0.2.176,8.51.163.204,4444,UDP,916207332,49269,1.94,29311,anomaly
2026-06-20 15:38:47,10.0.4.194,8.208.6.75,587,TCP,87112,359188,478.4,537,normal
2026-06-16 02:59:53,10.0.2.231,104.18.174.170,587,TCP,319835,569919,111.58,899,normal
2026-06-20 18:36:19,10.0.0.44,104.48.160.211,80,ICMP,241816,710201,57.74,991,normal
2026-06-12 02:19:14,10.0.0.157,192.70.213.154,3306,TCP,188496,236366,115.24,610,normal
2026-06-21 15:34:32,10.0.4.88,192.78.22.165,80,TCP,103500,219629,70.82,1459,normal
2026-06-17 12:44:25,10.0.0.88,172.183.223.92,123,UDP,322202,549129,5.95,388,normal
2026-06-29 00:57:52,10.0.4.198,52.17.128.254,993,TCP,306247,855083,282.54,527,normal
2026-06-14 12:01:48,10.0.5.228,203.71.8.152,993,ICMP,350576,667470,398.52,1443,normal
2026-06-17 22:21:17,10.0.1.19,203.50.231.228,3306,ICMP,141854,986408,361.59,374,normal
2026-06-26 22:56:54,10.0.4.61,34.171.235.254,80,TCP,467251,612121,176.42,553,normal
2026-06-14 11:12:09,10.0.0.219,52.164.174.6,993,TCP,475638,944186,534.09,841,normal
2026-06-26 19:56:50,10.0.0.226,104.100.86.130,993,UDP,231558,557376,391.39,778,normal
2026-06-03 21:21:00,10.0.1.27,8.144.195.41,123,TCP,176483,754895,501.95,330,normal
2026-06-12 03:12:06,10.0.5.110,203.113.0.13,443,TCP,227675,936404,225.66,756,normal
2026-06-14 10:39:52,10.0.3.211,52.6.234.171,53,UDP,101474,212446,191.92,84,normal
2026-06-29 15:39:23,10.0.2.239,104.226.107.88,123,TCP,396858,345623,430.97,1162,normal
2026-06-29 04:08:09,10.0.2.194,104.234.134.180,443,TCP,102426,757067,407.7,1261,normal
2026-06-05 14:49:42,10.0.3.193,52.237.205.80,443,ICMP,423387,859118,532.26,746,normal
2026-06-01 14:53:25,10.0.0.22,8.216.209.118,53,UDP,200819,375034,204.25,803,normal
2026-06-26 23:27:24,10.0.3.238,34.116.159.73,587,ICMP,322957,928477,581.55,575,normal
2026-06-10 03:23:27,10.0.1.183,172.105.254.154,123,UDP,90352,527789,545.13,172,normal
2026-06-13 22:40:28,10.0.1.107,192.28.59.14,80,ICMP,151985,72667,299.9,442,normal
2026-06-22 09:07:34,10.0.2.192,52.18.104.85,123,TCP,250639,401810,463.53,93,normal
2026-06-25 22:09:53,10.0.2.157,192.28.201.28,993,UDP,52433,449104,403.51,1359,normal
2026-06-24 06:25:54,10.0.4.172,52.231.200.79,443,TCP,158181,581246,473.08,1012,normal
2026-06-20 12:41:51,10.0.2.34,172.220.207.46,993,TCP,106904,893438,225.56,416,normal
2026-06-07 12:53:31,10.0.3.192,52.222.214.118,80,UDP,326028,657947,85.12,936,normal
2026-06-11 13:02:38,10.0.3.175,104.83.99.106,443,TCP,478740,713403,465.65,91,normal
2026-06-17 23:55:45,10.0.2.178,203.240.60.107,443,UDP,39515,988450,155.38,1431,normal
2026-06-12 14:41:01,10.0.1.210,34.130.130.209,993,ICMP,82830,414240,66.1,1461,normal
2026-06-16 10:39:46,10.0.2.138,192.94.216.25,443,UDP,139909,722703,157.61,179,normal
2026-06-14 17:02:51,10.0.4.207,8.125.104.133,993,UDP,38423,27147,347.01,697,normal
2026-06-30 00:39:48,10.0.3.196,104.247.4.88,22,UDP,76951938,14589,12.68,25534,anomaly
2026-06-09 19:06:52,10.0.4.52,172.197.29.102,53,ICMP,437850,702116,24.26,673,normal
2026-06-26 21:07:25,10.0.5.147,8.32.21.216,123,UDP,161363,647946,328.55,1239,normal
2026-06-09 20:13:00,10.0.1.143,192.14.132.15,587,UDP,435980,954522,353.03,735,normal
2026-06-14 11:54:49,10.0.5.26,34.1.203.52,993,ICMP,488607,407660,44.72,832,normal
2026-06-15 22:07:18,10.0.2.201,172.10.3.81,993,TCP,101717,601365,561.38,181,normal
2026-06-30 16:41:30,10.0.2.136,192.129.27.44,993,UDP,455906,713072,349.65,1453,normal
2026-06-14 15:47:48,10.0.4.195,34.234.117.87,587,ICMP,263133,482236,40.08,442,normal
2026-06-13 19:13:48,10.0.0.88,203.224.103.167,993,ICMP,138060,719709,161.32,1109,normal
2026-06-03 19:55:07,10.0.5.91,203.227.87.213,3306,UDP,314907,338143,79.42,154,normal
2026-06-14 10:17:23,10.0.0.36,172.42.210.51,53,UDP,210786,445325,137.07,439,normal
2026-06-20 22:15:39,10.0.1.224,172.180.202.142,80,TCP,119941,921920,53.65,944,normal
2026-06-29 15:20:15,10.0.5.231,8.58.168.174,993,ICMP,400697,665284,200.12,82,normal
2026-06-02 13:00:53,10.0.1.52,192.164.207.48,80,ICMP,141903,214276,71.77,878,normal
2026-06-06 15:11:54,10.0.0.228,52.249.158.158,53,TCP,427325,203893,143.66,916,normal
2026-06-06 20:39:52,10.0.4.157,104.68.229.9,587,TCP,335609,560882,254.95,779,normal
2026-06-07 11:07:16,10.0.0.121,104.28.244.8,53,ICMP,162450,837239,412.59,478,normal
2026-06-01 16:23:49,10.0.2.68,34.165.115.72,443,UDP,302693,404466,24.5,1176,normal
2026-06-17 13:33:41,10.0.5.165,203.217.105.63,53,UDP,482479,74558,243.95,1379,normal
2026-06-18 17:14:01,10.0.5.42,34.35.92.49,53,TCP,42621,18225,450.24,1378,normal
2026-06-01 23:31:14,10.0.0.139,8.210.21.51,443,TCP,260672,167387,256.42,580,normal
2026-06-16 14:15:01,10.0.4.185,172.175.4.71,443,TCP,391575,285133,581.76,90,normal
2026-06-07 05:14:18,10.0.5.111,172.114.81.19,993,TCP,290806,346228,488.26,205,normal
2026-06-03 23:12:56,10.0.3.60,34.135.197.97,123,ICMP,129271,663991,226.54,1128,normal
2026-06-22 22:59:27,10.0.5.125,34.241.7.62,53,TCP,209410,556860,77.31,426,normal
2026-06-23 23:40:28,10.0.5.88,8.85.190.173,80,ICMP,152476,888455,259.57,551,normal
2026-06-21 12:34:01,10.0.4.63,52.245.130.45,123,TCP,471800,770756,453.94,714,normal
2026-06-05 10:28:03,10.0.5.202,104.135.118.2,3306,UDP,122472,899144,326.41,714,normal
2026-06-06 11:01:33,10.0.3.95,203.112.117.169,53,ICMP,223223,862512,29.81,1098,normal
2026-06-27 20:22:35,10.0.0.221,203.129.92.123,3306,TCP,401947,394175,270.92,868,normal
2026-06-02 19:29:37,10.0.4.225,192.153.100.175,123,ICMP,315868,431270,450.16,688,normal
2026-06-10 20:09:50,10.0.1.65,104.40.198.127,80,UDP,338449,8789,548.97,752,normal
2026-06-23 21:11:02,10.0.4.16,52.158.128.90,993,ICMP,427239,814769,560.13,910,normal
2026-06-06 23:14:37,10.0.4.2,172.229.132.84,53,UDP,269934,195538,566.62,1189,normal
2026-06-27 00:34:11,10.0.4.228,104.199.204.207,53,UDP,265754,601023,121.55,1459,normal
2026-06-28 08:52:46,10.0.3.83,192.255.32.67,3306,TCP,199288,68801,329.91,573,normal
2026-06-05 17:17:42,10.0.5.31,8.167.205.106,3306,ICMP,289328,708552,271.6,640,normal
2026-06-09 19:55:56,10.0.1.241,203.174.252.139,80,TCP,474241,187005,506.34,867,normal
2026-06-19 20:47:21,10.0.1.110,203.14.112.236,443,UDP,175849,503995,331.03,859,normal
2026-06-07 14:36:55,10.0.3.22,52.140.247.157,123,ICMP,334794,709293,430.18,568,normal
2026-06-27 07:18:32,10.0.5.90,8.210.104.177,53,ICMP,156553,942718,159.37,1456,normal
2026-06-08 05:19:30,10.0.0.131,34.112.248.29,587,ICMP,493829,148080,473.77,1092,normal
2026-06-02 06:11:23,10.0.0.71,104.125.77.237,587,ICMP,6003,172491,118.48,1414,normal
2026-06-23 08:00:50,10.0.5.183,192.50.52.110,123,ICMP,67678,286008,114.15,1003,normal
2026-06-07 02:20:22,10.0.2.19,8.137.226.114,53,ICMP,481913,780794,368.64,914,normal
2026-06-22 04:40:53,10.0.0.153,203.205.72.167,80,ICMP,106299,122050,412.76,1261,normal
2026-06-22 03:29:32,10.0.0.145,34.118.143.198,993,ICMP,461727,818907,66.86,1062,normal
2026-06-13 05:15:02,10.0.1.86,192.237.144.163,993,ICMP,227483,672365,428.11,94,normal
2026-06-30 03:02:13,10.0.4.75,34.0.153.157,3306,UDP,160211,63825,510.77,1043,normal
2026-06-17 11:50:40,10.0.2.111,104.161.116.193,443,ICMP,323449,187991,302.27,796,normal
2026-06-24 16:46:26,10.0.4.212,34.157.44.253,993,TCP,271146,79992,187.2,702,normal
2026-06-10 02:20:47,10.0.2.215,8.49.153.80,443,ICMP,256175,213714,112.94,355,normal
2026-06-14 00:59:35,10.0.1.204,104.119.182.157,587,UDP,31632,805335,579.01,49,normal
2026-06-27 11:12:06,10.0.2.181,52.83.221.21,587,UDP,67100,97692,189.47,1369,normal
2026-06-08 15:12:00,10.0.0.31,172.24.192.41,443,TCP,164270,155498,405.03,1046,normal
2026-06-14 00:21:27,10.0.1.224,34.180.207.40,993,ICMP,195458,159682,542.59,135,normal
2026-06-12 11:42:18,10.0.0.109,104.179.133.94,80,ICMP,217598,838952,92.06,1249,normal
2026-06-19 20:48:56,10.0.0.113,8.34.26.145,80,UDP,334257,441073,469.55,111,normal
2026-06-18 01:17:45,10.0.5.34,52.231.130.177,587,ICMP,253634,814741,582.69,479,normal
2026-06-10 08:51:29,10.0.5.225,172.179.206.159,3306,ICMP,54009,498774,388.25,147,normal
2026-06-05 20:45:44,10.0.4.125,203.168.45.93,53,ICMP,377276,495483,505.18,1120,normal
2026-06-26 00:35:37,10.0.1.120,172.136.29.129,80,ICMP,277177,661295,541.85,285,normal
2026-06-30 11:38:29,10.0.0.3,8.9.132.232,3306,TCP,190968,500082,47.51,824,normal
2026-06-23 04:07:45,10.0.2.230,104.173.19.208,443,ICMP,413679,599127,453.02,92,normal
2026-06-03 12:09:12,10.0.3.217,34.42.27.37,53,UDP,483200,4434,533.27,854,normal
2026-06-21 22:19:40,10.0.5.109,34.121.56.186,80,UDP,113993,493832,477.7,1037,normal
2026-06-13 12:26:30,10.0.3.232,192.80.65.104,9001,UDP,249334399,9643,7.94,1589,anomaly
2026-06-18 15:28:37,10.0.1.223,8.128.255.112,80,UDP,122687,406657,80.5,193,normal
2026-06-11 10:20:01,10.0.0.142,8.103.61.151,587,TCP,310555,524937,236.45,269,normal
2026-06-18 18:40:44,10.0.2.238,172.95.219.64,80,ICMP,173010,201524,218.89,142,normal
2026-06-23 15:48:58,10.0.4.231,34.152.169.176,3306,ICMP,147876,468414,315.03,1072,normal
2026-06-29 04:49:57,10.0.4.31,203.251.76.51,80,TCP,273106,522671,320.32,1483,normal
2026-06-06 22:07:35,10.0.3.82,52.47.104.226,993,ICMP,337265,799413,135.11,375,normal
2026-06-25 02:44:30,10.0.3.83,52.98.93.76,3389,UDP,734826369,18817,16.14,1880,anomaly
2026-06-06 03:11:58,10.0.5.165,52.60.142.173,53,TCP,437396,649775,24.43,977,normal
2026-06-05 18:51:00,10.0.4.108,104.182.104.177,443,ICMP,453585,102915,283.24,1129,normal
2026-06-18 10:00:58,10.0.4.73,34.254.189.59,3389,UDP,642607969,20638,15.04,10955,anomaly
2026-06-22 05:02:13,10.0.1.116,34.130.159.71,587,UDP,87226,946710,237.96,1410,normal
2026-06-26 21:56:30,10.0.0.75,192.123.213.153,587,UDP,63226,171464,550.46,774,normal
2026-06-08 09:09:59,10.0.4.96,34.159.26.35,123,ICMP,31625,608055,57.93,295,normal
2026-06-28 09:00:31,10.0.4.121,8.222.133.9,587,ICMP,266440,967699,345.56,484,normal
2026-06-04 11:40:13,10.0.4.208,34.219.113.232,3306,UDP,259137,282708,332.71,803,normal
2026-06-23 07:30:24,10.0.5.154,192.124.57.140,993,ICMP,137936,417112,41.64,678,normal
2026-06-02 01:07:18,10.0.5.254,192.167.52.86,123,TCP,407365,508004,365.51,53,normal
2026-06-27 15:25:17,10.0.1.119,8.197.38.5,443,ICMP,214608,798434,36.51,677,normal
2026-06-30 21:23:23,10.0.1.113,34.49.236.124,9001,UDP,262726980,31915,16.14,21319,anomaly
2026-06-12 22:16:00,10.0.5.55,8.60.185.189,443,UDP,292534,550046,186.95,1183,normal
2026-06-14 05:15:20,10.0.5.165,172.66.120.99,993,TCP,392225,67296,252.69,440,normal
2026-06-22 00:27:00,10.0.4.201,34.251.180.126,8080,UDP,1027360645,16624,16.98,28857,anomaly
2026-06-05 08:50:37,10.0.1.14,192.224.174.178,993,ICMP,284208,573497,275.95,384,normal
2026-06-16 19:03:53,10.0.4.65,8.100.3.10,443,UDP,288059,426715,495.99,193,normal
2026-06-29 05:12:13,10.0.3.167,104.249.88.158,80,TCP,86134,22902,244.74,823,normal
2026-06-23 19:28:15,10.0.0.47,203.90.206.52,53,ICMP,44611,621072,376.23,1462,normal
2026-06-24 06:04:43,10.0.4.14,34.38.177.28,9001,TCP,985409691,20548,15.18,29576,anomaly
2026-06-29 14:12:56,10.0.3.119,34.94.176.120,53,ICMP,389856,451858,189.32,1078,normal
2026-06-25 04:15:12,10.0.5.57,34.167.70.109,53,UDP,217887,557119,64.33,456,normal
2026-06-03 05:06:02,10.0.3.55,172.31.39.162,80,TCP,46586,565747,383.25,380,normal
2026-06-07 10:51:10,10.0.2.242,34.48.30.20,3306,UDP,138466,656031,119.37,1398,normal
2026-06-02 10:39:28,10.0.5.14,8.40.34.156,993,UDP,143101,348839,107.17,97,normal
2026-06-29 14:38:46,10.0.0.249,192.32.165.6,993,TCP,168689,529052,16.97,761,normal
2026-06-14 18:43:06,10.0.0.250,34.233.169.16,3306,TCP,84825,760738,512.28,123,normal
2026-06-24 17:23:11,10.0.1.143,8.224.48.73,587,UDP,420623,43665,117.15,113,normal
2026-06-28 12:59:15,10.0.0.78,8.130.195.181,123,UDP,468554,112790,360.23,65,normal
2026-06-25 11:43:32,10.0.4.90,172.116.151.139,53,TCP,63481,826023,296.94,839,normal
2026-06-11 21:30:21,10.0.5.48,52.242.28.91,80,UDP,34400,856310,95.6,688,normal
2026-06-09 08:06:48,10.0.2.4,203.35.247.141,123,UDP,101242,987129,439.22,1477,normal
2026-06-09 19:04:22,10.0.5.240,192.188.169.130,3306,TCP,100473,963465,388.05,554,normal
2026-06-26 03:37:04,10.0.3.216,104.184.241.110,443,TCP,194666,367345,270.18,174,normal
2026-06-20 17:23:58,10.0.0.73,34.16.127.6,443,TCP,477641,484422,42.88,1454,normal
2026-06-22 12:23:13,10.0.4.17,52.239.10.3,587,TCP,384854,365961,140.49,800,normal
2026-06-22 06:01:59,10.0.0.16,203.162.125.67,443,ICMP,446965,588660,230.54,239,normal
2026-06-22 05:22:20,10.0.2.238,52.121.134.72,53,UDP,391461,460191,178.6,1075,normal
2026-06-19 16:36:47,10.0.0.150,192.55.116.137,587,UDP,209755,418330,104.81,444,normal
2026-06-11 14:44:12,10.0.2.231,34.81.236.119,53,UDP,367406,915934,369.46,624,normal
2026-06-22 10:26:43,10.0.3.31,203.200.11.15,3306,ICMP,99826,387559,320.08,1239,normal
2026-06-04 16:21:13,10.0.4.114,8.241.236.171,993,UDP,127240,862044,580.86,1379,normal
2026-06-24 20:52:41,10.0.3.244,104.72.163.142,587,TCP,86952,599490,512.34,120,normal
2026-06-14 14:22:03,10.0.2.7,172.139.209.181,80,ICMP,27262,635647,384.77,850,normal
2026-06-18 11:37:42,10.0.4.7,203.93.186.190,443,ICMP,175358,926727,548.85,4,normal
2026-06-17 19:44:46,10.0.3.164,172.134.13.114,443,TCP,265148,546288,461.01,1223,normal
2026-06-30 23:44:00,10.0.3.248,192.53.253.115,3306,TCP,60415,609851,16.19,550,normal
2026-06-07 05:17:12,10.0.0.85,34.99.28.30,53,ICMP,298988,663960,264.31,470,normal
2026-06-27 21:27:10,10.0.0.67,172.190.162.12,123,UDP,444663,886075,316.16,876,normal
2026-06-08 18:18:13,10.0.2.215,104.61.176.234,123,ICMP,409175,471752,582.15,1495,normal
2026-06-18 05:14:22,10.0.3.66,172.113.76.112,53,TCP,430495,496519,59.54,1450,normal
2026-06-25 11:32:09,10.0.2.207,34.207.88.13,3306,TCP,43030,150129,20.75,1470,normal
2026-06-23 00:23:42,10.0.3.81,192.236.53.187,123,ICMP,407865,446311,411.18,1173,normal
2026-06-24 00:12:27,10.0.3.218,172.238.125.109,3306,TCP,411795,470391,84.5,33,normal
2026-06-16 14:20:50,10.0.5.38,203.107.61.162,123,ICMP,420951,752374,386.04,1194,normal
2026-06-16 18:37:06,10.0.4.51,8.116.168.217,53,UDP,459667,969173,597.99,1143,normal
2026-06-21 20:51:04,10.0.3.185,8.247.209.93,3306,UDP,30918,619830,413.25,1419,normal
2026-06-24 01:53:32,10.0.3.251,8.215.34.167,3306,UDP,410389,534952,531.8,492,normal
2026-06-21 12:15:04,10.0.2.147,34.59.245.245,123,ICMP,186412,357986,413.38,924,normal
2026-06-25 09:01:10,10.0.1.70,192.139.157.54,3306,ICMP,467891,439464,159.7,120,normal
2026-06-13 11:55:03,10.0.0.15,172.233.231.28,587,ICMP,271403,547388,201.0,641,normal
2026-06-23 05:35:20,10.0.0.216,34.35.217.195,443,ICMP,198233,763216,409.24,642,normal
2026-06-24 15:46:12,10.0.5.101,52.148.119.114,587,ICMP,5101,490507,576.99,418,normal
2026-06-01 03:38:06,10.0.3.166,34.68.134.147,587,ICMP,206487,852009,357.0,367,normal
2026-06-21 06:07:26,10.0.3.122,192.195.22.25,3306,ICMP,320341,817438,407.52,636,normal
2026-06-11 02:17:06,10.0.0.234,52.252.54.140,23,TCP,1195116171,28132,2.72,12913,anomaly
2026-06-07 08:10:49,10.0.3.136,52.209.216.216,993,TCP,70592,189210,519.81,240,normal
2026-06-20 20:31:22,10.0.5.213,172.42.31.56,80,ICMP,192081,568150,150.19,581,normal
2026-06-21 03:21:17,10.0.0.41,203.40.82.77,443,UDP,236677,203073,254.64,744,normal
2026-06-28 16:17:35,10.0.2.122,203.69.62.174,53,UDP,233799,453700,384.0,617,normal
2026-06-12 06:55:59,10.0.1.206,172.24.86.202,443,ICMP,364730,651397,49.9,1194,normal
2026-06-23 19:59:10,10.0.3.208,8.39.110.243,3306,TCP,227127,509434,434.96,366,normal
2026-06-17 15:42:01,10.0.2.210,172.147.72.127,587,ICMP,373281,238660,113.43,846,normal
2026-06-26 12:15:13,10.0.2.116,8.169.187.70,80,UDP,252436,292803,177.9,385,normal
2026-06-26 17:49:48,10.0.0.67,8.89.47.123,993,UDP,283247,265436,285.42,936,normal
2026-06-23 18:02:07,10.0.1.166,172.96.193.55,123,UDP,202063,614479,354.04,588,normal
2026-06-08 21:36:17,10.0.2.248,52.138.240.244,993,ICMP,473534,11743,186.24,1198,normal
2026-06-06 06:01:10,10.0.4.12,104.92.138.37,4444,TCP,997022916,15301,19.59,3889,anomaly
2026-06-12 03:51:39,10.0.1.33,172.113.51.142,443,UDP,248606,669678,262.77,1421,normal
2026-06-22 20:44:44,10.0.0.150,203.158.93.71,587,UDP,318465,601620,30.84,1029,normal
2026-06-19 23:57:52,10.0.4.2,203.118.138.103,3306,ICMP,479614,929578,462.4,137,normal
2026-06-21 13:31:02,10.0.2.126,34.37.15.195,80,ICMP,221691,112373,450.71,1233,normal
2026-06-19 00:53:15,10.0.2.10,172.65.70.101,53,ICMP,2463,975579,410.87,345,normal
2026-06-03 22:51:25,10.0.2.254,172.10.57.122,587,ICMP,24227,360471,169.22,586,normal
2026-06-16 19:15:10,10.0.2.7,52.121.166.116,443,UDP,32201,732370,590.14,148,normal
2026-06-25 22:46:07,10.0.2.62,34.253.69.170,53,ICMP,79427,494814,565.21,49,normal
2026-06-25 12:32:15,10.0.4.173,8.41.251.72,3306,TCP,88402,623167,74.69,316,normal
2026-06-30 16:56:50,10.0.4.231,192.129.108.43,4444,TCP,1114598423,16616,4.55,5698,anomaly
2026-06-11 04:19:42,10.0.3.248,34.142.140.232,123,UDP,21844,762180,378.78,437,normal
2026-06-07 14:56:18,10.0.1.129,203.126.125.57,123,UDP,90401,899574,83.13,868,normal
2026-06-14 20:48:47,10.0.1.35,34.228.169.97,993,TCP,331846,397271,26.49,1406,normal
2026-06-05 13:33:31,10.0.2.172,8.233.112.7,123,ICMP,484584,978223,212.4,439,normal
2026-06-29 08:39:52,10.0.0.184,192.73.147.188,3306,ICMP,420464,917577,417.27,1497,normal
2026-06-07 11:23:17,10.0.3.95,34.70.116.39,123,ICMP,445547,178946,359.78,464,normal
2026-06-02 10:01:48,10.0.0.211,203.90.118.105,587,TCP,308736,513982,461.02,1266,normal
2026-06-21 03:33:28,10.0.5.153,52.145.139.188,123,UDP,435468,87117,165.43,716,normal
2026-06-14 22:08:09,10.0.3.144,34.83.118.53,443,TCP,314912,947807,387.63,456,normal
2026-06-12 13:08:34,10.0.5.218,203.112.252.139,443,ICMP,254476,706228,211.86,1413,normal
2026-06-16 11:40:05,10.0.2.56,8.74.215.65,53,UDP,311651,205513,586.99,157,normal
2026-06-16 18:18:24,10.0.0.91,104.54.245.24,3306,UDP,322736,396659,266.94,721,normal
2026-06-17 11:03:39,10.0.1.94,104.85.190.87,3306,TCP,342054,566233,133.94,472,normal
2026-06-01 18:41:07,10.0.1.187,52.42.39.230,993,ICMP,399725,577910,183.12,113,normal
2026-06-11 14:30:28,10.0.1.34,8.42.233.59,993,ICMP,347115,145716,14.27,1356,normal
2026-06-25 13:53:11,10.0.4.101,192.211.215.59,3306,UDP,330786,451089,464.82,81,normal
2026-06-01 00:48:48,10.0.3.206,34.231.160.245,587,ICMP,327593,652817,583.0,582,normal
2026-06-20 12:48:35,10.0.0.249,8.65.156.149,587,TCP,302177,177366,375.03,680,normal
2026-06-30 13:40:13,10.0.3.95,34.65.198.156,80,TCP,99734,335467,8.63,1165,normal
2026-06-14 04:37:54,10.0.5.238,8.124.6.217,80,TCP,207881,200501,523.56,1353,normal
2026-06-19 00:53:53,10.0.4.19,203.50.193.98,993,UDP,103481,211452,103.08,1230,normal
2026-06-15 01:37:56,10.0.5.211,52.211.170.155,123,ICMP,58221,77592,203.44,790,normal
2026-06-07 16:49:12,10.0.1.111,172.9.26.135,443,ICMP,407460,393171,556.28,1219,normal
